双阳|220112|220100|雙陽
农安|220122|220100|農安
九台|220181|220100|九台
榆树|220182|220100|榆樹
德惠|220183|220100|德惠
高新技术产业开发区|220184|220100|高新技術產業開發區
汽车产业开发区|220185|220100|汽車產業開發區
经济技术开发区|220186|220100|經濟技術開發區
净月旅游开发区|220187|220100|淨月旅遊開發區
其它|220188|220100|其它
吉林|220200|220000|吉林
昌邑|220202|220200|昌邑
龙潭|220203|220200|龍潭
船营|220204|220200|船營
丰满|220211|220200|豐滿
永吉|220221|220200|永吉
蛟河|220281|220200|蛟河
桦甸|220282|220200|樺甸
舒兰|220283|220200|舒蘭
磐石|220284|220200|磐石
其它|220285|220200|其它
四平|220300|220000|四平
铁西|220302|220300|鐵西
铁东|220303|220300|鐵東
梨树|220322|220300|梨樹
伊通|220323|220300|伊通
公主岭|220381|220300|公主嶺
双辽|220382|220300|雙遼
其它|220383|220300|其它
辽源|220400|220000|遼源
龙山|220402|220400|龍山
西安|220403|220400|西安
东丰|220421|220400|東豐
东辽|220422|220400|東遼
其它|220423|220400|其它
通化|220500|220000|通化
东昌|220502|220500|東昌
二道江|220503|220500|二道江
通化|220521|220500|通化
辉南|220523|220500|輝南
柳河|220524|220500|柳河
梅河口|220581|220500|梅河口
集安|220582|220500|集安
其它|220583|220500|其它
白山|220600|220000|白山
浑江|220602|220600|渾江
抚松|220621|220600|撫松
靖宇|220622|220600|靖宇
长白|220623|220600|長白
江源|220625|220600|江源
临江|220681|220600|臨江
其它|220682|220600|其它
松原|220700|220000|松原
宁江|220702|220700|寧江
前郭尔罗斯|220721|220700|前郭爾羅斯
长岭|220722|220700|長嶺
乾安|220723|220700|乾安
扶余|220724|220700|扶餘
其它|220725|220700|其它
白城|220800|220000|白城
洮北|220802|220800|洮北
镇赉|220821|220800|鎮賚
通榆|220822|220800|通榆
洮南|220881|220800|洮南
大安|220882|220800|大安
其它|220883|220800|其它
延边|222400|220000|延邊
延吉|222401|222400|延吉
图们|222402|222400|圖們
敦化|222403|222400|敦化
珲春|222404|222400|琿春
龙井|222405|222400|龍井
和龙|222406|222400|和龍
汪清|222424|222400|汪清
安图|222426|222400|安圖
其它|222427|222400|其它
黑龙江|230000|100000|黑龍江
哈尔滨|230100|230000|哈爾濱
道里|230102|230100|道裡
南岗|230103|230100|南崗
道外|230104|230100|道外
香坊|230106|230100|香坊
动力|230107|230100|動力
平房|230108|230100|平房
松北|230109|230100|松北
呼兰|230111|230100|呼蘭
依兰|230123|230100|依蘭
方正|230124|230100|方正
宾县|230125|230100|賓縣
巴彦|230126|230100|巴彥
木兰|230127|230100|木蘭
通河|230128|230100|通河
延寿|230129|230100|延壽
阿城|230181|230100|阿城
双城|230182|230100|雙城
尚志|230183|230100|尚志
五常|230184|230100|五常
阿城|230185|230100|阿城
其它|230186|230100|其它
齐齐哈尔|230200|230000|齊齊哈爾
龙沙|230202|230200|龍沙
建华|230203|230200|建華
铁锋|230204|230200|鐵鋒
昂昂溪|230205|230200|昂昂溪
富拉尔基|230206|230200|富拉爾基
碾子山|230207|230200|碾子山
梅里斯达斡尔族|230208|230200|梅里斯達斡爾族
龙江|230221|230200|龍江
依安|230223|230200|依安
泰来|230224|230200|泰來
甘南|230225|230200|甘南
富裕|230227|230200|富裕
克山|230229|230200|克山
克东|230230|230200|克東
拜泉|230231|230200|拜泉
讷河|230281|230200|訥河
其它|230282|230200|其它
鸡西|230300|230000|雞西
鸡冠|230302|230300|雞冠
恒山|230303|230300|恆山
滴道|230304|230300|滴道
梨树|230305|230300|梨樹
城子河|230306|230300|城子河
麻山|230307|230300|麻山
鸡东|230321|230300|雞東
虎林|230381|230300|虎林
密山|230382|230300|密山
其它|230383|230300|其它
鹤岗|230400|230000|鶴崗
向阳|230402|230400|向陽
工农|230403|230400|工農
南山|230404|230400|南山
兴安|230405|230400|興安
东山|230406|230400|東山
兴山|230407|230400|興山
萝北|230421|230400|蘿北
绥滨|230422|230400|綏濱
其它|230423|230400|其它
双鸭山|230500|230000|雙鴨山
尖山|230502|230500|尖山
岭东|230503|230500|嶺東
四方台|230505|230500|四方台
宝山|230506|230500|寶山
集贤|230521|230500|集賢
友谊|230522|230500|友誼
宝清|230523|230500|寶清
饶河|230524|230500|饒河
其它|230525|230500|其它
大庆|230600|230000|大慶
萨尔图|230602|230600|薩爾圖
龙凤|230603|230600|龍鳳
让胡路|230604|230600|讓胡路
红岗|230605|230600|紅崗
大同|230606|230600|大同
肇州|230621|230600|肇州
肇源|230622|230600|肇源
林甸|230623|230600|林甸
杜尔伯特|230624|230600|杜爾伯特
其它|230625|230600|其它
伊春|230700|230000|伊春
伊春|230702|230700|伊春
南岔|230703|230700|南岔
友好|230704|230700|友好
西林|230705|230700|西林
翠峦|230706|230700|翠巒
新青|230707|230700|新青
美溪|230708|230700|美溪
金山屯|230709|230700|金山屯
五营|230710|230700|五營
乌马河|230711|230700|烏馬河
汤旺河|230712|230700|湯旺河
带岭|230713|230700|帶嶺
乌伊岭|230714|230700|烏伊岭
红星|230715|230700|紅星
上甘岭|230716|230700|上甘嶺
嘉荫|230722|230700|嘉蔭
铁力|230781|230700|鐵力
其它|230782|230700|其它
佳木斯|230800|230000|佳木斯
永红|230802|230800|永紅
向阳|230803|230800|向陽
前进|230804|230800|前進
东风|230805|230800|東風
郊区|230811|230800|郊區
桦南|230822|230800|樺南
桦川|230826|230800|樺川
汤原|230828|230800|湯原
抚远|230833|230800|撫遠
同江|230881|230800|同江
富锦|230882|230800|富錦
其它|230883|230800|其它
七台河|230900|230000|七台河
新兴|230902|230900|新興
桃山|230903|230900|桃山
茄子河|230904|230900|茄子河
勃利|230921|230900|勃利
其它|230922|230900|其它
牡丹江|231000|230000|牡丹江
东安|231002|231000|東安
阳明|231003|231000|陽明
爱民|231004|231000|愛民
西安|231005|231000|西安
东宁|231024|231000|東寧
林口|231025|231000|林口
绥芬河|231081|231000|綏芬河
海林|231083|231000|海林
宁安|231084|231000|寧安
穆棱|231085|231000|穆棱
其它|231086|231000|其它
黑河|231100|230000|黑河
爱辉|231102|231100|愛輝
嫩江|231121|231100|嫩江
逊克|231123|231100|遜克
孙吴|231124|231100|孫吳
北安|231181|231100|北安
五大连池|231182|231100|五大連池
其它|231183|231100|其它
绥化|231200|230000|綏化
北林|231202|231200|北林
望奎|231221|231200|望奎
兰西|231222|231200|蘭西
青冈|231223|231200|青岡
庆安|231224|231200|慶安
明水|231225|231200|明水
绥棱|231226|231200|綏棱
安达|231281|231200|安達
肇东|231282|231200|肇東
海伦|231283|231200|海倫
其它|231284|231200|其它
大兴安岭|232700|230000|大興安嶺
松岭|232702|232700|松嶺
新林|232703|232700|新林
呼中|232704|232700|呼中
呼玛|232721|232700|呼瑪
塔河|232722|232700|塔河
漠河|232723|232700|漠河
加格达奇|232724|232700|加格達奇
其它|232725|232700|其它
上海|310100|100000|上海
黄浦|310101|310100|黃浦
卢湾|310103|310100|盧灣
徐汇|310104|310100|徐匯
长宁|310105|310100|長寧
静安|310106|310100|靜安
普陀|310107|310100|普陀
闸北|310108|310100|閘北
虹口|310109|310100|虹口
杨浦|310110|310100|楊浦
闵行|310112|310100|閔行
宝山|310113|310100|寶山
嘉定|310114|310100|嘉定
浦东新区|310115|310100|浦東新區
金山|310116|310100|金山
松江|310117|310100|松江
青浦|310118|310100|青浦
南汇|310119|310100|南匯
奉贤|310120|310100|奉賢
川沙|310152|310100|川沙
崇明|310230|310100|崇明
其它|310231|310100|其它
江苏|320000|100000|江蘇
南京|320100|320000|南京
玄武|320102|320100|玄武
白下|320103|320100|白下
秦淮|320104|320100|秦淮
建邺|320105|320100|建鄴
鼓楼|320106|320100|鼓樓
下关|320107|320100|下關
浦口|320111|320100|浦口
栖霞|320113|320100|棲霞
雨花台|320114|320100|雨花台
江宁|320115|320100|江寧
六合|320116|320100|六合
溧水|320124|320100|溧水
高淳|320125|320100|高淳
其它|320126|320100|其它
无锡|320200|320000|無錫
崇安|320202|320200|崇安
南长|320203|320200|南長
北塘|320204|320200|北塘
锡山|320205|320200|錫山
惠山|320206|320200|惠山
滨湖|320211|320200|濱湖
梁溪|320213|320200|梁溪
新吴|320214|320200|新吳
江阴|320281|320200|江陰
宜兴|320282|320200|宜興
新区|320296|320200|新區
其它|320297|320200|其它
徐州|320300|320000|徐州
鼓楼|320302|320300|鼓樓
云龙|320303|320300|雲龍
九里|320304|320300|九里
贾汪|320305|320300|賈汪
泉山|320311|320300|泉山
